ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-01-17 02:00:00,0,5,13.8213740278,9.0,59,15.0
17031010201,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031010202,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031010300,2016-01-17 02:00:00,0,3,13.884157321300002,9.0,59,15.0
17031010400,2016-01-17 02:00:00,0,19,10.0617790453,9.0,59,15.0
17031010501,2016-01-17 02:00:00,0,5,0.138772808899,9.0,59,15.0
17031010502,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031010503,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031010600,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031010701,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031010702,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020100,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020200,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020301,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020302,2016-01-17 02:00:00,0,7,10.9184377229,9.0,59,15.0
17031020400,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020500,2016-01-17 02:00:00,0,6,1.2812732391,9.0,59,15.0
17031020601,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020602,2016-01-17 02:00:00,0,7,10.9184377229,9.0,59,15.0
17031020701,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020702,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020801,2016-01-17 02:00:00,0,5,0.0,9.0,59,15.0
17031020802,2016-01-17 02:00:00,0,11,8.662068983189998,9.0,59,15.0
17031020901,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031020902,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031030101,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031030102,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031030103,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031030104,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031030200,2016-01-17 02:00:00,0,6,12.3852800018,9.0,59,15.0
17031030300,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
17031030400,2016-01-17 02:00:00,0,0,0.0,9.0,59,15.0
